firstName,lastName,movieTitle,releaseYear
Brian,Donlevy,Beau Geste,1939
Claude,Rains,Mr. Smith Goes to Washington,1939
Walter,Brennan,The Westerner,1940
Albert,Bassermann,Foreign Correspondent,1940
William,Gargan,They Knew What They Wanted,1940
Jack,Oakie,The Great Dictator,1940
James,Stephenson,The Letter,1940
Donald,Crisp,How Green Was My Valley,1941
Walter,Brennan,Sergeant York,1941
Charles,Coburn,The Devil and Miss Jones,1941
James,Gleason,Here Comes Mr. Jordan,1941
Sydney,Greenstreet,The Maltese Falcon,1941
Van,Heflin,Johnny Eager,1941
William,Bendix,Wake Island,1942
Walter,Huston,Yankee Doodle Dandy,1942
Frank,Morgan,Tortilla Flat,1942
Henry,Travers,Mrs. Miniver,1942
Charles,Coburn,The More the Merrier,1943
Charles,Bickford,The Song of Bernadette,1943
J.,Carrol Naish,Sahara,1943
Claude,Rains,Casablanca,1942
Akim,Tamiroff,For Whom the Bell Tolls,1943
Barry,Fitzgerald,Going My Way,1944
Hume,Cronyn,The Seventh Cross,1944
Claude,Rains,Mr. Skeffington,1944
Clifton,Webb,Laura,1944
Monty,Woolley,Since You Went Away,1944
James,Dunn,A Tree Grows in Brooklyn,1945
Michael,Chekhov,Spellbound,1945
John,Dall,The Corn Is Green,1945
Robert,Mitchum,The Story of G.I. Joe,1945
J.,Carrol Naish,A Medal for Benny,1945
Harold,Russell,The Best Years of Our Lives,1946
Charles,Coburn,The Green Years,1946
William,Demarest,The Jolson Story,1946
Claude,Rains,Notorious,1946
Clifton,Webb,The Razor's Edge,1946
Edmund,Gwenn,Miracle on 34th Street,1947
Charles,Bickford,The Farmer's Daughter,1947
Thomas,Gomez,Ride the Pink Horse,1947
Robert,Ryan,Crossfire,1947
Richard,Widmark,Kiss of Death,1947
Walter,Huston,The Treasure of the Sierra Madre,1948
Charles,Bickford,Johnny Belinda,1948
José,Ferrer,Joan of Arc,1948
Oskar,Homolka,I Remember Mama,1948
Cecil,Kellaway,The Luck of the Irish,1948
Dean,Jagger,Twelve O'Clock High,1949
John,Ireland,All the King's Men,1949
Arthur,Kennedy,Champion,1949
Ralph,Richardson,The Heiress,1949
James,Whitmore,Battleground,1949
George,Sanders,All About Eve,1950
Jeff,Chandler,Broken Arrow,1950
Edmund,Gwenn,Mister 880,1950
Sam,Jaffe,The Asphalt Jungle,1950
Erich,von Stroheim,Sunset Boulevard,1950
Karl,Malden,A Streetcar Named Desire,1951
Leo,Genn,Quo Vadis,1951
Kevin,McCarthy,Death of a Salesman,1951
Peter,Ustinov,Quo Vadis,1951
Gig,Young,Come Fill the Cup,1951
Anthony,Quinn,Viva Zapata!,1952
Richard,Burton,My Cousin Rachel,1952
Arthur,Hunnicutt,The Big Sky,1952
Victor,McLaglen,The Quiet Man,1952
Jack,Palance,Sudden Fear,1952
Frank,Sinatra,From Here to Eternity,1953
Eddie,Albert,Roman Holiday,1953
Brandon,deWilde,Shane,1953
Robert,Strauss,Stalag 17,1953
Edmond,O'Brien,The Barefoot Contessa,1954
Lee,J. Cobb,On the Waterfront,1954
Tom,Tully,The Caine Mutiny,1954
Jack,Lemmon,Mister Roberts,1955
Arthur,Kennedy,Trial,1955
Joe,Mantell,Marty,1955
Sal,Mineo,Rebel Without a Cause,1955
Arthur,O'Connell,Picnic,1955
Anthony,Quinn,Lust for Life,1956
Don,Murray,Bus Stop,1956
Anthony,Perkins,Friendly Persuasion,1956
Mickey,Rooney,The Bold and the Brave,1956
Robert,Stack,Written on the Wind,1956
Red,Buttons,Sayonara,1957
Vittorio,De Sica,A Farewell to Arms,1957
Sessue,Hayakawa,The Bridge on the River Kwai,1957
Arthur,Kennedy,Peyton Place,1957
Burl,Ives,The Big Country,1958
Theodore,Bikel,The Defiant Ones,1958
Lee,J. Cobb,The Brothers Karamazov,1958
Arthur,Kennedy,Some Came Running,1958
Gig,Young,Teacher's Pet,1958
Hugh,Griffith,Ben-Hur,1959
Arthur,O'Connell,Anatomy of a Murder,1959
Robert,Vaughn,The Young Philadelphians,1959
Ed,Wynn,The Diary of Anne Frank,1959
Peter,Ustinov,Spartacus,1960
Peter,Falk,"Murder, Inc.",1960
Jack,Kruschen,The Apartment,1960
Sal,Mineo,Exodus,1960
Chill,Wills,The Alamo,1960
George,Chakiris,West Side Story,1961
Montgomery,Clift,Judgment at Nuremberg,1961
Peter,Falk,Pocketful of Miracles,1961
Jackie,Gleason,The Hustler,1961
Ed,Begley,Sweet Bird of Youth,1962
Victor,Buono,What Ever Happened to Baby Jane?,1962
Telly,Savalas,Birdman of Alcatraz,1962
Omar,Sharif,Lawrence of Arabia,1962
Terence,Stamp,Billy Budd,1962
Melvyn,Douglas,Hud,1963
Nick,Adams,Twilight of Honor,1963
Bobby,Darin,"Captain Newman, M.D.",1963
Hugh,Griffith,Tom Jones,1963
John,Huston,The Cardinal,1963
Peter,Ustinov,Topkapi,1964
John,Gielgud,Becket,1964
Stanley,Holloway,My Fair Lady,1964
Edmond,O'Brien,Seven Days in May,1964
Lee,Tracy,The Best Man,1964
Martin,Balsam,A Thousand Clowns,1965
Ian,Bannen,The Flight of the Phoenix,1965
Tom,Courtenay,Doctor Zhivago,1965
Michael,Dunn,Ship of Fools,1965
Frank,Finlay,Othello,1965
Walter,Matthau,The Fortune Cookie,1966
Mako,Iwamatsu,The Sand Pebbles,1966
James,Mason,Georgy Girl,1966
George,Segal,Who's Afraid of Virginia Woolf?,1966
Robert,Shaw,A Man for All Seasons,1966
George,Kennedy,Cool Hand Luke,1967
John,Cassavetes,The Dirty Dozen,1967
Gene,Hackman,Bonnie and Clyde,1967
Cecil,Kellaway,Guess Who's Coming to Dinner,1967
Michael,J. Pollard,Bonnie and Clyde,1967
Jack,Albertson,The Subject Was Roses,1968
Seymour,Cassel,Faces,1968
Daniel,Massey,Star!,1968
Jack,Wild,Oliver!,1968
Gene,Wilder,The Producers,1967
Gig,Young,"They Shoot Horses, Don't They?",1969
Rupert,Crosse,The Reivers,1969
Elliott,Gould,Bob & Carol & Ted & Alice,1969
Jack,Nicholson,Easy Rider,1969
Anthony,Quayle,Anne of the Thousand Days,1969
John,Mills,Ryan's Daughter,1970
Richard,S. Castellano,Lovers and Other Strangers,1970
Chief,Dan George,Little Big Man,1970
Gene,Hackman,I Never Sang for My Father,1970
John,Marley,Love Story,1970
Ben,Johnson,The Last Picture Show,1971
Jeff,Bridges,The Last Picture Show,1971
Leonard,Frey,Fiddler on the Roof,1971
Richard,Jaeckel,Sometimes a Great Notion,1971
Roy,Scheider,The French Connection,1971
Joel,Grey,Cabaret,1972
Eddie,Albert,The Heartbreak Kid,1972
James,Caan,The Godfather,1972
John,Houseman,The Paper Chase,1973
Vincent,Gardenia,Bang the Drum Slowly,1973
Jack,Gilford,Save the Tiger,1973
Jason,Miller,The Exorcist,1973
Randy,Quaid,The Last Detail,1973
Robert,De Niro,The Godfather Part II,1974
Fred,Astaire,The Towering Inferno,1974
Jeff,Bridges,Thunderbolt and Lightfoot,1974
Michael,V. Gazzo,The Godfather Part II,1974
George,Burns,The Sunshine Boys,1975
Brad,Dourif,One Flew Over the Cuckoo's Nest,1975
Burgess,Meredith,The Day of the Locust,1975
Chris,Sarandon,Dog Day Afternoon,1975
Jack,Warden,Shampoo,1975
Jason,Robards,All the President's Men,1976
Ned,Beatty,Network,1976
Burgess,Meredith,Rocky,1976
Laurence,Olivier,Marathon Man,1976
Burt,Young,Rocky,1976
Jason,Robards,Julia,1977
Mikhail,Baryshnikov,The Turning Point,1977
Peter,Firth,Equus,1977
Alec,Guinness,Star Wars,1977
Maximilian,Schell,Julia,1977
Christopher,Walken,The Deer Hunter,1978
Bruce,Dern,Coming Home,1978
Richard,Farnsworth,Comes a Horseman,1978
John,Hurt,Midnight Express,1978
Jack,Warden,Heaven Can Wait,1978
Melvyn,Douglas,Being There,1979
Robert,Duvall,Apocalypse Now,1979
Frederic,Forrest,The Rose,1979
Justin,Henry,Kramer vs. Kramer,1979
Mickey,Rooney,The Black Stallion,1979
Timothy,Hutton,Ordinary People,1980
Judd,Hirsch,Ordinary People,1980
Michael,O'Keefe,The Great Santini,1979
Joe,Pesci,Raging Bull,1980
Jason,Robards,Melvin and Howard,1980
John,Gielgud,Arthur,1981
James,Coco,Only When I Laugh,1981
Ian,Holm,Chariots of Fire,1981
Jack,Nicholson,Reds,1981
Howard,Rollins,Ragtime,1981
Louis,Gossett Jr.,An Officer and a Gentleman,1982
Charles,Durning,The Best Little Whorehouse in Texas,1982
John,Lithgow,The World According to Garp,1982
James,Mason,The Verdict,1982
Robert,Preston,Victor/Victoria,1982
Jack,Nicholson,Terms of Endearment,1983
Charles,Durning,To Be or Not to Be,1983
John,Lithgow,Terms of Endearment,1983
Sam,Shepard,The Right Stuff,1983
Rip,Torn,Cross Creek,1983
Haing,S. Ngor,The Killing Fields,1984
Adolph,Caesar,A Soldier's Story,1984
John,Malkovich,Places in the Heart,1984
Pat,Morita,The Karate Kid,1984
Ralph,Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984
Don,Ameche,Cocoon,1985
Klaus,Maria Brandauer,Out of Africa,1985
William,Hickey,Prizzi's Honor,1985
Robert,Loggia,Jagged Edge,1985
Eric,Roberts,Runaway Train,1985
Michael,Caine,Hannah and Her Sisters,1986
Tom,Berenger,Platoon,1986
Denholm,Elliott,A Room with a View,1985
Dennis,Hopper,Hoosiers,1986
Sean,Connery,The Untouchables,1987
Albert,Brooks,Broadcast News,1987
Morgan,Freeman,Street Smart,1987
Vincent,Gardenia,Moonstruck,1987
Denzel,Washington,Cry Freedom,1987
Kevin,Kline,A Fish Called Wanda,1988
Alec,Guinness,Little Dorrit,1987
Martin,Landau,Tucker: The Man and His Dream,1988
River,Phoenix,Running on Empty,1988
Dean,Stockwell,Married to the Mob,1988
Denzel,Washington,Glory,1989
Danny,Aiello,Do the Right Thing,1989
Dan,Aykroyd,Driving Miss Daisy,1989
Marlon,Brando,A Dry White Season,1989
Martin,Landau,Crimes and Misdemeanors,1989
Joe,Pesci,GoodFellas,1990
Bruce,Davison,Longtime Companion,1989
Andy,García,The Godfather Part III,1990
Graham,Greene,Dances with Wolves,1990
Al,Pacino,Dick Tracy,1990
Jack,Palance,City Slickers,1991
Tommy,Lee Jones,JFK,1991
Harvey,Keitel,Bugsy,1991
Michael,Lerner,Barton Fink,1991
Gene,Hackman,Unforgiven,1992
Jaye,Davidson,The Crying Game,1992
Jack,Nicholson,A Few Good Men,1992
Al,Pacino,Glengarry Glen Ross,1992
David,Paymer,Mr. Saturday Night,1992
Tommy,Lee Jones,The Fugitive,1993
Leonardo,DiCaprio,What's Eating Gilbert Grape,1993
Ralph,Fiennes,Schindler's List,1993
John,Malkovich,In the Line of Fire,1993
Pete,Postlethwaite,In the Name of the Father,1993
Martin,Landau,Ed Wood,1994
Samuel,L. Jackson,Pulp Fiction,1994
Chazz,Palminteri,Bullets over Broadway,1994
Paul,Scofield,Quiz Show,1994
Gary,Sinise,Forrest Gump,1994
Kevin,Spacey,The Usual Suspects,1995
James,Cromwell,Babe,1995
Ed,Harris,Apollo 13,1995
Brad,Pitt,12 Monkeys,1995
Tim,Roth,Rob Roy,1995
Cuba,Gooding Jr.,Jerry Maguire,1996
William,H. Macy,Fargo,1996
Armin,Mueller-Stahl,Shine,1996
Edward,Norton,Primal Fear,1996
James,Woods,Ghosts of Mississippi,1996
Robin,Williams,Good Will Hunting,1997
Robert,Forster,Jackie Brown,1997
Anthony,Hopkins,Amistad,1997
Greg,Kinnear,As Good as It Gets,1997
Burt,Reynolds,Boogie Nights,1997
James,Coburn,Affliction,1997
Robert,Duvall,A Civil Action,1998
Ed,Harris,The Truman Show,1998
Geoffrey,Rush,Shakespeare in Love,1998
Billy,Bob Thornton,A Simple Plan,1998
Michael,Caine,The Cider House Rules,1999
Tom,Cruise,Magnolia,1999
Michael,Clarke Duncan,The Green Mile,1999
Jude,Law,The Talented Mr. Ripley,1999
Haley,Joel Osment,The Sixth Sense,1999
Benicio,del Toro,Traffic,2000
Jeff,Bridges,The Contender,2000
Willem,Dafoe,Shadow of the Vampire,2000
Albert,Finney,Erin Brockovich,2000
Joaquin,Phoenix,Gladiator,2000
Jim,Broadbent,Iris,2001
Ethan,Hawke,Training Day,2001
Ben,Kingsley,Sexy Beast,2000
Ian,McKellen,The Lord of the Rings: The Fellowship of the Ring,2001
Jon,Voight,Ali,2001
Chris,Cooper,Adaptation,2002
Ed,Harris,The Hours,2002
Paul,Newman,Road to Perdition,2002
John,C. Reilly,Chicago,2002
Christopher,Walken,Catch Me If You Can,2002
Tim,Robbins,Mystic River,2003
Alec,Baldwin,The Cooler,2003
Benicio,del Toro,21 Grams,2003
Djimon,Hounsou,In America,2002
Ken,Watanabe,The Last Samurai,2003
Morgan,Freeman,Million Dollar Baby,2004
Alan,Alda,The Aviator,2004
Thomas,Haden Church,Sideways,2004
Jamie,Foxx,Collateral,2004
Clive,Owen,Closer,2004
George,Clooney,Syriana,2005
Matt,Dillon,Crash,2004
Paul,Giamatti,Cinderella Man,2005
Jake,Gyllenhaal,Brokeback Mountain,2005
William,Hurt,A History of Violence,2005
Alan,Arkin,Little Miss Sunshine,2006
Jackie,Earle Haley,Little Children,2006
Djimon,Hounsou,Blood Diamond,2006
Eddie,Murphy,Dreamgirls,2006
Mark,Wahlberg,The Departed,2006
Javier,Bardem,No Country for Old Men,2007
Casey,Affleck,The Assassination of Jesse James by the Coward Robert Ford,2007
Philip,Seymour Hoffman,Charlie Wilson's War,2007
Hal,Holbrook,Into the Wild,2007
Tom,Wilkinson,Michael Clayton,2007
Heath,Ledger,The Dark Knight,2008
Josh,Brolin,Milk,2008
Robert,Downey Jr.,Tropic Thunder,2008
Philip,Seymour Hoffman,Doubt,2008
Michael,Shannon,Revolutionary Road,2008
Christoph,Waltz,Inglourious Basterds,2009
Matt,Damon,Invictus,2009
Woody,Harrelson,The Messenger,2009
Christopher,Plummer,The Last Station,2009
Stanley,Tucci,The Lovely Bones,2009
Christian,Bale,The Fighter,2010
John,Hawkes,Winter's Bone,2010
Jeremy,Renner,The Town,2010
Mark,Ruffalo,The Kids Are All Right,2010
Geoffrey,Rush,The King's Speech,2010
Christopher,Plummer,Beginners,2010
Kenneth,Branagh,My Week with Marilyn,2011
Jonah,Hill,Moneyball,2011
Nick,Nolte,Warrior,2011
Max,von Sydow,Extremely Loud & Incredibly Close,2011
Christoph,Waltz,Django Unchained,2012
Alan,Arkin,Argo,2012
Robert,De Niro,Silver Linings Playbook,2012
Philip,Seymour Hoffman,The Master,2012
Tommy,Lee Jones,Lincoln,2012
Jared,Leto,Dallas Buyers Club,2013
Barkhad,Abdi,Captain Phillips,2013
Bradley,Cooper,American Hustle,2013
Michael,Fassbender,12 Years a Slave,2013
Jonah,Hill,The Wolf of Wall Street,2013
J.,K. Simmons,Whiplash,2014
Robert,Duvall,The Judge,2014
Ethan,Hawke,Boyhood,2014
Edward,Norton,Birdman,2014
Mark,Ruffalo,Foxcatcher,2014
Mark,Rylance,Bridge of Spies,2015
Christian,Bale,The Big Short,2015
Tom,Hardy,The Revenant,2015
Mark,Ruffalo,Spotlight,2015
Sylvester,Stallone,Creed,2015
Mahershala,Ali,Moonlight,2016
Jeff,Bridges,Hell or High Water,2016
Lucas,Hedges,Manchester by the Sea,2016
Dev,Patel,Lion,2016
Michael,Shannon,Nocturnal Animals,2016
Sam,Rockwell,"Three Billboards Outside Ebbing, Missouri",2017
Willem,Dafoe,The Florida Project,2017
Woody,Harrelson,"Three Billboards Outside Ebbing, Missouri",2017
Richard,Jenkins,The Shape of Water,2017
Christopher,Plummer,All the Money in the World,2017
Mahershala,Ali,Green Book,2018
Adam,Driver,BlacKkKlansman,2018
Sam,Elliott,A Star Is Born,2018
Richard,E. Grant,Can You Ever Forgive Me?,2018
Sam,Rockwell,Vice,2018
Brad,Pitt,Once Upon a Time in Hollywood,2019
Tom,Hanks,A Beautiful Day in the Neighborhood,2019
Anthony,Hopkins,The Two Popes,2019
Al,Pacino,The Irishman,2019
Daniel,Kaluuya,Judas and the Black Messiah,2021
Sacha,Baron Cohen,The Trial of the Chicago 7,2020
Leslie,Odom Jr.,One Night in Miami...,2020
Paul,Raci,Sound of Metal,2019
LaKeith,Stanfield,Judas and the Black Messiah,2021
Troy,Kotsur,CODA,2021
Ciarán,Hinds,Belfast,2021
Jesse,Plemons,The Power of the Dog,2021
J.,K. Simmons,Being the Ricardos,2021
Kodi,Smit-McPhee,The Power of the Dog,2021
Ke,Huy Quan,Everything Everywhere All at Once,2022
Brendan,Gleeson,The Banshees of Inisherin,2022
Brian,Tyree Henry,Causeway,2022
Judd,Hirsch,The Fabelmans,2022
Barry,Keoghan,The Banshees of Inisherin,2022
Robert,Downey Jr.,Oppenheimer,2023
Sterling,K. Brown,American Fiction,2023
Robert,De Niro,Killers of the Flower Moon,2023
Ryan,Gosling,Barbie,2023
Mark,Ruffalo,Poor Things,2023
Kieran,Culkin,A Real Pain,2024
Yura,Borisov,Anora,2024
Edward,Norton,A Complete Unknown,2024
Guy,Pearce,The Brutalist,2024
Jeremy,Strong,The Apprentice,2024
Gale,Sondergaard,Anthony Adverse,1936
Beulah,Bondi,The Gorgeous Hussy,1936
Alice,Brady,My Man Godfrey,1936
Bonita,Granville,These Three,1936
Maria,Ouspenskaya,Dodsworth,1936
Alice,Brady,In Old Chicago,1938
Andrea,Leeds,Stage Door,1937
Anne,Shirley,Stella Dallas,1937
Claire,Trevor,Dead End,1937
May,Whitty,Night Must Fall,1937
Fay,Bainter,Jezebel,1938
Beulah,Bondi,Of Human Hearts,1938
Billie,Burke,Merrily We Live,1938
Spring,Byington,You Can't Take It with You,1938
Miliza,Korjus,The Great Waltz,1938
Hattie,McDaniel,Gone with the Wind,1939
Olivia,de Havilland,Gone with the Wind,1939
Geraldine,Fitzgerald,Wuthering Heights,1939
Edna,May Oliver,Drums Along the Mohawk,1939
Maria,Ouspenskaya,Love Affair,1939
Jane,Darwell,The Grapes of Wrath,1940
Judith,Anderson,Rebecca,1940
Ruth,Hussey,The Philadelphia Story,1940
Barbara,O'Neil,"All This, and Heaven Too",1940
Marjorie,Rambeau,Primrose Path,1940
Mary,Astor,The Great Lie,1941
Sara,Allgood,How Green Was My Valley,1941
Patricia,Collinge,The Little Foxes,1941
Margaret,Wycherly,Sergeant York,1941
Teresa,Wright,Mrs. Miniver,1942
Gladys,Cooper,"Now, Voyager",1942
Agnes,Moorehead,The Magnificent Ambersons,1942
Susan,Peters,Random Harvest,1942
May,Whitty,Mrs. Miniver,1942
Katina,Paxinou,For Whom the Bell Tolls,1943
Gladys,Cooper,The Song of Bernadette,1943
Paulette,Goddard,So Proudly We Hail!,1943
Anne,Revere,The Song of Bernadette,1943
Lucile,Watson,Watch on the Rhine,1943
Ethel,Barrymore,None but the Lonely Heart,1944
Jennifer,Jones,Since You Went Away,1944
Angela,Lansbury,Gaslight,1944
Aline,MacMahon,Dragon Seed,1944
Agnes,Moorehead,Mrs. Parkington,1944
Anne,Revere,National Velvet,1944
Eve,Arden,Mildred Pierce,1945
Angela,Lansbury,The Picture of Dorian Gray,1945
Joan,Lorring,The Corn Is Green,1945
Anne,Baxter,The Razor's Edge,1946
Ethel,Barrymore,The Spiral Staircase,1946
Lillian,Gish,Duel in the Sun,1946
Flora,Robson,Saratoga Trunk,1945
Gale,Sondergaard,Anna and the King of Siam,1946
Celeste,Holm,Gentleman's Agreement,1947
Ethel,Barrymore,The Paradine Case,1947
Gloria,Grahame,Crossfire,1947
Marjorie,Main,The Egg and I,1947
Anne,Revere,Gentleman's Agreement,1947
Claire,Trevor,Key Largo,1948
Barbara,Bel Geddes,I Remember Mama,1948
Agnes,Moorehead,Johnny Belinda,1948
Jean,Simmons,Hamlet,1948
Mercedes,McCambridge,All the King's Men,1949
Ethel,Barrymore,Pinky,1949
Celeste,Holm,Come to the Stable,1949
Ethel,Waters,Pinky,1949
Josephine,Hull,Harvey,1950
Hope,Emerson,Caged,1950
Celeste,Holm,All About Eve,1950
Nancy,Olson,Sunset Boulevard,1950
Thelma,Ritter,All About Eve,1950
Kim,Hunter,A Streetcar Named Desire,1951
Joan,Blondell,The Blue Veil,1951
Mildred,Dunnock,Death of a Salesman,1951
Lee,Grant,Detective Story,1951
Thelma,Ritter,The Mating Season,1951
Gloria,Grahame,The Bad and the Beautiful,1952
Jean,Hagen,Singin' in the Rain,1952
Colette,Marchand,Moulin Rouge,1952
Terry,Moore,"Come Back, Little Sheba",1952
Thelma,Ritter,With a Song in My Heart,1952
Donna,Reed,From Here to Eternity,1953
Grace,Kelly,Mogambo,1953
Geraldine,Page,Hondo,1953
Marjorie,Rambeau,Torch Song,1953
Thelma,Ritter,Pickup on South Street,1953
Eva,Marie Saint,On the Waterfront,1954
Nina,Foch,Executive Suite,1954
Katy,Jurado,Broken Lance,1954
Jan,Sterling,The High and the Mighty,1954
Jo,Van Fleet,East of Eden,1955
Betsy,Blair,Marty,1955
Peggy,Lee,Pete Kelly's Blues,1955
Marisa,Pavan,The Rose Tattoo,1955
Natalie,Wood,Rebel Without a Cause,1955
Dorothy,Malone,Written on the Wind,1956
Mildred,Dunnock,Baby Doll,1956
Eileen,Heckart,The Bad Seed,1956
Mercedes,McCambridge,Giant,1956
Patty,McCormack,The Bad Seed,1956
Miyoshi,Umeki,Sayonara,1957
Carolyn,Jones,The Bachelor Party,1957
Elsa,Lanchester,Witness for the Prosecution,1957
Hope,Lange,Peyton Place,1957
Wendy,Hiller,Separate Tables,1958
Peggy,Cass,Auntie Mame,1958
Martha,Hyer,Some Came Running,1958
Maureen,Stapleton,Lonelyhearts,1958
Cara,Williams,The Defiant Ones,1958
Shelley,Winters,The Diary of Anne Frank,1959
Hermione,Baddeley,Room at the Top,1959
Susan,Kohner,Imitation of Life,1959
Thelma,Ritter,Pillow Talk,1959
Shirley,Jones,Elmer Gantry,1960
Glynis,Johns,The Sundowners,1960
Shirley,Knight,The Dark at the Top of the Stairs,1960
Janet,Leigh,Psycho,1960
Mary,Ure,Sons and Lovers,1960
Rita,Moreno,West Side Story,1961
Fay,Bainter,The Children's Hour,1961
Judy,Garland,Judgment at Nuremberg,1961
Lotte,Lenya,The Roman Spring of Mrs. Stone,1961
Una,Merkel,Summer and Smoke,1961
Patty,Duke,The Miracle Worker,1962
Mary,Badham,To Kill a Mockingbird,1962
Shirley,Knight,Sweet Bird of Youth,1962
Angela,Lansbury,The Manchurian Candidate,1962
Thelma,Ritter,Birdman of Alcatraz,1962
Margaret,Rutherford,The V.I.P.s,1963
Diane,Cilento,Tom Jones,1963
Lilia,Skala,Lilies of the Field,1963
Lila,Kedrova,Zorba the Greek,1964
Gladys,Cooper,My Fair Lady,1964
Edith,Evans,The Chalk Garden,1964
Grayson,Hall,The Night of the Iguana,1964
Agnes,Moorehead,"Hush...Hush, Sweet Charlotte",1964
Shelley,Winters,A Patch of Blue,1965
Ruth,Gordon,Inside Daisy Clover,1965
Joyce,Redman,Othello,1965
Peggy,Wood,The Sound of Music,1965
Sandy,Dennis,Who's Afraid of Virginia Woolf?,1966
Wendy,Hiller,A Man for All Seasons,1966
Jocelyne,LaGarde,Hawaii,1966
Vivien,Merchant,Alfie,1966
Geraldine,Page,You're a Big Boy Now,1966
Estelle,Parsons,Bonnie and Clyde,1967
Carol,Channing,Thoroughly Modern Millie,1967
Mildred,Natwick,Barefoot in the Park,1967
Beah,Richards,Guess Who's Coming to Dinner,1967
Katharine,Ross,The Graduate,1967
Ruth,Gordon,Rosemary's Baby,1968
Lynn,Carlin,Faces,1968
Sondra,Locke,The Heart Is a Lonely Hunter,1968
Kay,Medford,Funny Girl,1968
Estelle,Parsons,"Rachel, Rachel",1968
Goldie,Hawn,Cactus Flower,1969
Catherine,Burns,Last Summer,1969
Dyan,Cannon,Bob & Carol & Ted & Alice,1969
Sylvia,Miles,Midnight Cowboy,1969
Susannah,York,"They Shoot Horses, Don't They?",1969
Helen,Hayes,Airport,1970
Karen,Black,Five Easy Pieces,1970
Lee,Grant,The Landlord,1970
Sally,Kellerman,M*A*S*H,1970
Maureen,Stapleton,Airport,1970
Cloris,Leachman,The Last Picture Show,1971
Ann-Margret,Olsson,Carnal Knowledge,1971
Ellen,Burstyn,The Last Picture Show,1971
Barbara,Harris,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,1971
Margaret,Leighton,The Go-Between,1971
Eileen,Heckart,Butterflies Are Free,1972
Jeannie,Berlin,The Heartbreak Kid,1972
Geraldine,Page,Pete 'n' Tillie,1972
Susan,Tyrrell,Fat City,1972
Shelley,Winters,The Poseidon Adventure,1972
Tatum,O'Neal,Paper Moon,1973
Linda,Blair,The Exorcist,1973
Candy,Clark,American Graffiti,1973
Madeline,Kahn,Paper Moon,1973
Sylvia,Sidney,"Summer Wishes, Winter Dreams",1973
Ingrid,Bergman,Murder on the Orient Express,1974
Valentina,Cortese,Day for Night,1973
Madeline,Kahn,Blazing Saddles,1974
Diane,Ladd,Alice Doesn't Live Here Anymore,1974
Talia,Shire,The Godfather Part II,1974
Lee,Grant,Shampoo,1975
Ronee,Blakley,Nashville,1975
Sylvia,Miles,"Farewell, My Lovely",1975
Lily,Tomlin,Nashville,1975
Brenda,Vaccaro,Once Is Not Enough,1975
Beatrice,Straight,Network,1976
Jane,Alexander,All the President's Men,1976
Jodie,Foster,Taxi Driver,1976
Lee,Grant,Voyage of the Damned,1976
Piper,Laurie,Carrie,1976
Vanessa,Redgrave,Julia,1977
Leslie,Browne,The Turning Point,1977
Quinn,Cummings,The Goodbye Girl,1977
Melinda,Dillon,Close Encounters of the Third Kind,1977
Tuesday,Weld,Looking for Mr. Goodbar,1977
Maggie,Smith,California Suite,1978
Dyan,Cannon,Heaven Can Wait,1978
Penelope,Milford,Coming Home,1978
Maureen,Stapleton,Interiors,1978
Meryl,Streep,The Deer Hunter,1978
Meryl,Streep,Kramer vs. Kramer,1979
Jane,Alexander,Kramer vs. Kramer,1979
Barbara,Barrie,Breaking Away,1979
Candice,Bergen,Starting Over,1979
Mariel,Hemingway,Manhattan,1979
Mary,Steenburgen,Melvin and Howard,1980
Eileen,Brennan,Private Benjamin,1980
Eva,Le Gallienne,Resurrection,1980
Cathy,Moriarty,Raging Bull,1980
Diana,Scarwid,Inside Moves,1980
Maureen,Stapleton,Reds,1981
Melinda,Dillon,Absence of Malice,1981
Jane,Fonda,On Golden Pond,1981
Joan,Hackett,Only When I Laugh,1981
Elizabeth,McGovern,Ragtime,1981
Jessica,Lange,Tootsie,1982
Glenn,Close,The World According to Garp,1982
Teri,Garr,Tootsie,1982
Kim,Stanley,Frances,1982
Lesley,Ann Warren,Victor/Victoria,1982
Linda,Hunt,The Year of Living Dangerously,1982
Cher,Sarkisian,Silkwood,1983
Glenn,Close,The Big Chill,1983
Amy,Irving,Yentl,1983
Alfre,Woodard,Cross Creek,1983
Peggy,Ashcroft,A Passage to India,1984
Glenn,Close,The Natural,1984
Lindsay,Crouse,Places in the Heart,1984
Christine,Lahti,Swing Shift,1984
Geraldine,Page,The Pope of Greenwich Village,1984
Anjelica,Huston,Prizzi's Honor,1985
Margaret,Avery,The Color Purple,1985
Amy,Madigan,Twice in a Lifetime,1985
Meg,Tilly,Agnes of God,1985
Oprah,Winfrey,The Color Purple,1985
Dianne,Wiest,Hannah and Her Sisters,1986
Tess,Harper,Crimes of the Heart,1986
Piper,Laurie,Children of a Lesser God,1986
Mary,Elizabeth Mastrantonio,The Color of Money,1986
Maggie,Smith,A Room with a View,1985
Olympia,Dukakis,Moonstruck,1987
Norma,Aleandro,Gaby: A True Story,1987
Anne,Archer,Fatal Attraction,1987
Anne,Ramsey,Throw Momma from the Train,1987
Ann,Sothern,The Whales of August,1987
Geena,Davis,The Accidental Tourist,1988
