firstName,lastName,DOB,birthCountry,deathDate,careerStart,careerEnd
Ray,Stark,1915-10-03,United States,2004-01-17,1939.0,2004.0
Jack,Rose,1911-11-04,Russia,1995-10-20,,
Tom,Cruise,1962-07-03,United States,,1980.0,
Bud,Alper,1930-08-24,,2012-12-19,1967.0,2000.0
Evelyn,O'Neill,,,,1990.0,
Frank,Langella,1938-01-01,United States,,1963.0,
Max,von Sydow,1929-04-10,Sweden,2020-03-01,1949.0,2020.0
Linus,Sandgren,1972-12-05,Sweden,,2000.0,
Alan,Arkin,1934-03-26,United States,2023-06-29,1951.0,2023.0
George,Pal,1908-02-01,Austria-Hungary,1980-05-02,1931.0,1975.0
Marvin,Worth,1925-06-06,United States,1998-04-22,,
Enya,Bhraonáin,1961-05-17,Ireland,,1980.0,
Julia,Roberts,1967-10-28,United States,,1987.0,
Ira,Webb,1899-05-12,United States,1971-12-09,1935.0,1956.0
Ian,Comley,,,,,
Shiori,Itō,1989-05-17,,,,
Veronica,Brebner,,,,,
Fred,Quimby,1886-07-31,United States,1965-09-16,1921.0,1955.0
Gary,Summers,,,,1980.0,
Carolyn,Scott,,,,1982.0,2004.0
John,Mackay,1891-07-13,,1945-09-08,1937.0,1943.0
Richard,Starzak,1959-01-01,United Kingdom,,,
Kevin,Messick,1966-08-21,United States,,,
Mickey,Rourke,1952-09-16,United States,,,
LaKeith,Stanfield,1991-08-12,United States,,2008.0,
Bert,Schneider,1933-05-05,United States,2011-12-12,,
Wesley,Ruggles,1889-06-11,United States,1972-01-08,1915.0,1946.0
Benicio,del Toro,1967-02-19,Puerto Rico,,1987.0,
John,Ottman,1964-07-06,United States,,1993.0,
Bruce,Weintraub,1952-02-28,United States,1985-12-14,1975.0,1985.0
Neal,Scanlan,1961-01-01,United Kingdom,,1981.0,
David,Moriarty,1911-08-19,United States,1989-09-16,1952.0,1974.0
Paul,Engelen,1949-10-30,United Kingdom,2024-11-01,1971.0,2024.0
Kay,Pollak,1938-05-21,Sweden,,1972.0,
Pamela,Cornell,1928-11-28,United Kingdom,1987-01-01,1960.0,1985.0
Steven,Okazaki,1952-03-12,United States,,1976.0,
Frank,Wead,1895-10-24,United States,1947-11-01,,
George,Arthur,1899-01-27,Scotland,1985-05-01,1919.0,1958.0
Diana,Ossana,1949-08-24,United States,,,
Roy,Field,1932-08-19,,2002-05-01,,
Basel,Adra,1996-06-13,Palestine,,,
Charles,Grenzbach,1923-12-29,United States,2004-03-29,1956.0,1989.0
Sean,McCormack,,,,1992.0,
Dan,DeLeeuw,,,,1993.0,
Nancy,Meyers,1949-12-08,United States,,1972.0,
José,Garci,1944-01-20,Spain,,1977.0,
George,Hill,1921-12-20,United States,2002-12-27,1946.0,1988.0
Scott,Farrar,,,,,
Carl,Fullerton,,,,,
Simone,Signoret,1921-03-25,Germany,1985-09-01,1942.0,1985.0
John,Furniss,1935-01-01,United Kingdom,,1966.0,1978.0
Ray,West,1925-11-29,United States,2016-02-17,1977.0,1993.0
Jason,Miller,1939-04-22,United States,2001-05-13,1972.0,2001.0
Jan,Pascale,,,,1982.0,
Laura,Dern,1967-02-10,United States,,1973.0,
Alex,Henning,,,,2004.0,
Robin,Mathews,,,,1999.0,1999.0
Joanne,Woollard,,,2015-02-01,1985.0,2013.0
Celine,Song,1988-09-19,South Korea,,,
Doug,Sweetland,,United States,,1994.0,
Walter,Scott,1906-11-07,United States,1989-02-02,,
Chris,Wedge,1957-03-20,United States,,1982.0,
Jessica,Lange,1949-04-20,United States,,1976.0,
Carey,Wilson,1889-05-19,United States,1962-02-01,,
Irene,Lentz,1901-12-08,United States,1962-11-15,,
Colin,Chilvers,1945-01-01,United Kingdom,2024-11-01,,
Adam,Pesapane,1973-05-26,United States,,2007.0,
James,Murakami,1931-06-04,United States,2022-12-15,1978.0,2016.0
Paul,Fierlinger,1936-01-15,,,,
Marie-Laure,Valla,,,,1993.0,
Ludwig,Göransson,1984-09-01,Sweden,,2008.0,
Dan,Golden,,,,2000.0,
Eve,Newman,1915-07-24,United States,2003-10-10,,
Erich,Segal,1937-06-16,United States,2010-01-17,,
Scott,Silver,1964-11-30,United States,,,
Franz,Wirth,1919-09-22,Germany,1999-10-01,1954.0,1999.0
Gregory,Cava,1892-03-10,United States,1952-03-01,,
Kōji,Yamamura,1964-06-04,Japan,,,
William,Wellman,1896-02-29,United States,1975-12-09,1919.0,1958.0
Justin,Marks,1980-01-01,United States,,2002.0,
Fred,Bohanan,1907-11-29,,1980-06-15,,
Steve,Pederson,,,,1978.0,
Rami,Malek,1981-05-12,United States,,2004.0,
William,Tuntke,1906-09-24,,1997-08-25,1956.0,1985.0
Nana,Jorjadze,1948-08-24,Georgia,,1978.0,1978.0
Alex,Gibney,1953-10-23,United States,,1980.0,
Lisa,Dean,,,,1986.0,1998.0
Linda,McCartney,1941-09-24,United States,1998-04-17,1965.0,1998.0
Leo,Forbstein,1892-10-16,United States,1948-03-16,,
Carmine,Coppola,1910-06-11,United States,1991-04-26,1949.0,1991.0
Robert,Laing,,,,1968.0,2000.0
Barry,Ackroyd,1954-05-12,United Kingdom,,,
Roger,Sr.,1898-02-27,United States,1969-03-14,1921.0,1966.0
Tobias,Lindholm,1977-07-05,Denmark,,2007.0,
Harrison,Ellenshaw,1945-07-20,United States,,1974.0,
Adolph,Caesar,1933-12-05,United States,1986-03-06,1969.0,1986.0
Anna,Lynch-Robinson,,,,2001.0,
Anthony,Quinn,1915-04-21,Mexico,2001-06-03,1936.0,2001.0
Bill,Mechanic,1950-05-12,United States,,,
Annette,O'Toole,1952-04-01,United States,,1967.0,
Gerald,Fried,1928-02-13,United States,2023-02-17,1951.0,2023.0
Sal,Mineo,1939-01-10,United States,1976-02-12,1951.0,1976.0
Max,Ophüls,1902-05-06,Germany,1957-03-01,1931.0,1957.0
Hugo,Riesenfeld,1879-01-26,Austria-Hungary,1939-09-10,,
Andrzej,Wajda,1926-03-06,Poland,2016-10-01,1951.0,2016.0
Pat,Morita,1932-06-28,United States,2005-11-24,1962.0,2005.0
Michael,Rianda,1984-06-17,United States,,2008.0,
Maurice,Jarre,1924-09-13,France,2009-03-01,1958.0,2001.0
Chris,Butler,1952-08-14,United States,1994-04-30,1978.0,1994.0
Sandra,Bullock,1964-07-26,United States,,1987.0,
Joseph,Biroc,1903-02-12,United States,1996-09-07,1927.0,1989.0
Daniel,Barber,1965-01-01,United Kingdom,,,
Fons,Rademakers,1920-09-05,Netherlands,2007-02-01,1950.0,2007.0
Carl,Laemmle Jr.,1908-01-01,United States,1979-09-24,1926.0,1936.0
Peter,Howitt,1928-01-01,United Kingdom,2021-09-01,1963.0,2002.0
John,Corigliano,1938-02-16,United States,,,
Cary,Odell,1910-12-20,United States,1988-01-19,1937.0,1974.0
Robert,Forster,1941-07-13,United States,2019-10-11,1965.0,2019.0
Jacques,Tati,1907-10-09,France,1982-11-01,,
Jay,Livingston,1915-01-28,United States,2001-10-17,1937.0,2001.0
Aleksandr,Petrov,1957-07-17,Russia,,1984.0,
Christine,Langan,1965-01-01,United Kingdom,,1990.0,
Matthew,Diamond,1951-11-26,United States,,1977.0,
Chuck,Gaspar,1938-01-25,United States,2009-01-15,1963.0,1999.0
Mark,Paterson,,,,2004.0,
Jean-Christophe,Spadaccini,,,,,
Phil,Collins,1951-01-30,United Kingdom,,1963.0,
Sheila,O'Brien,1902-10-09,United States,1983-01-26,1939.0,1965.0
Art,Rochester,1944-02-25,United States,,1970.0,2008.0
Luc-Ewen,Martin-Fenouillet,,,,,
Jerome,Moross,1913-08-01,United States,1983-07-25,,
Christian,Bale,1974-01-30,Wales,,1986.0,
Love,Larson,1978-06-11,Sweden,,1988.0,
Fred,Steiner,1923-02-24,United States,2011-06-23,,
Cornel,Wilde,1912-10-13,Austria-Hungary,1989-10-16,1935.0,1987.0
Ludovic,Bource,1970-08-19,France,,1999.0,
Paul,Mazursky,1930-04-25,United States,2014-06-30,1953.0,2011.0
Stefan,Ruzowitzky,1961-12-25,Austria,,1996.0,
Robert,Dalva,1942-04-14,United States,2023-01-27,,
Ryszard,Lenczewski,1948-06-05,Poland,,1973.0,
Paweł,Pawlikowski,1957-09-15,Poland,,,
Tony,Burrough,,,,1978.0,2007.0
Frank,Butler,1889-12-28,United Kingdom,1967-06-10,1920.0,1959.0
Edward,Lachman,1948-03-31,United States,,1972.0,
Łukasz,Żal,1981-06-24,Poland,,2004.0,
Denis,Villeneuve,1967-10-03,Canada,,1990.0,
Ann,Roth,1931-10-30,United States,,1957.0,
Quentin,Tarantino,1963-03-27,United States,,1987.0,
William,Goldenberg,1959-11-02,United States,,,
Alan,Tomkins,1939-01-19,United Kingdom,2020-09-01,1968.0,2005.0
Chris,Newman,1940-02-17,United States,2025-02-03,1966.0,2025.0
Mike,Hopkins,1959-08-12,New Zealand,2012-12-01,,
Kristen,Stewart,1990-04-09,United States,,1999.0,
Kim,Nguyen,1974-01-01,Canada,,,
Anna,Behlmer,,,,1987.0,
Russell,Rouse,1913-11-20,United States,1987-10-02,1942.0,1969.0
Justin,Raleigh,,United States,,1994.0,
Mark,Berger,1943-05-14,United States,,1973.0,
Stephen,Rosenbaum,,,,,
Bill,Naughton,1910-06-12,Ireland,1992-01-01,,
Gil,Parrondo,1921-06-17,Spain,2016-12-01,1952.0,2008.0
Charles,LeMaire,1897-04-22,United States,1985-06-08,,
Helen,Whitney,,,,,
Harry,Kusnick,1908-01-06,United States,,1935.0,1948.0
Milo,Lory,1903-11-12,United States,1974-12-03,,
Kartiki,Gonsalves,1986-11-02,India,,,
Leon,Harris,,,,1961.0,1991.0
Vittorio,Storaro,1940-06-24,Italy,,1960.0,
S.,Chiang,,Taiwan,,,
Susan,Morse,1952-01-01,,,1976.0,
Morrie,Ryskind,1895-10-20,United States,1985-08-24,1929.0,1972.0
Bryan,Cranston,1956-03-07,United States,,1980.0,
Caiphus,Semenya,1939-08-19,South Africa,,,
Howard,Baldwin,1942-05-14,United States,,,
Elliot,Newman,,,,,
Sherry,Lansing,1944-07-31,United States,,1968.0,
Benedict,Cumberbatch,1976-07-19,United Kingdom,,1998.0,
Robert,Katz,1943-02-07,United States,2022-06-22,,
Bruce,Dern,1936-06-04,United States,,1960.0,
Griffin,Dunne,1955-06-08,United States,,1975.0,
Robin,Fryday,,,,2011.0,
Larry,Parks,1914-12-13,United States,1975-04-13,1941.0,1975.0
Joseph,Geisinger,,,,1980.0,
Ian,Tapp,,,,1987.0,
Charley,Henley,,,,1995.0,
John,Detlie,1908-12-23,United States,2005-11-30,,
Stephen,Goosson,1889-03-24,United States,1973-03-25,1920.0,1955.0
John,DeCuir,1918-06-04,United States,1991-10-29,1942.0,1984.0
Anne,Bauchens,1882-02-02,United States,1967-05-07,,
Niels,Barletta,,,,,
Bernard,Brown,1898-07-24,United States,1981-02-20,1930.0,1958.0
Jonathan,Fawkner,1973-09-09,,,1999.0,
M.,Keeravani,1961-07-04,India,,1990.0,
Percy,Faith,1908-04-07,Canada,1976-02-09,,
Roger,Williams,1962-09-16,United States,,1995.0,
Mark,Taylor,1966-12-01,United Kingdom,,1994.0,
Lee,Remick,1935-12-14,United States,1991-07-02,1953.0,1990.0
Yoshiaki,Nishimura,1977-09-25,Japan,,2004.0,
Laura,Pausini,1974-05-16,Italy,,1993.0,
Matthew,McConaughey,1969-11-04,United States,,1991.0,
Terence,Stamp,1938-07-22,United Kingdom,,1960.0,
Chris,Jenkins,,,,1979.0,
Edet,Belzberg,,,,,
Kelly,Port,1967-05-26,United States,,,
Pilar,Savone,1971-06-16,,,1997.0,
Gabriel,Béchir,1927-10-24,France,2001-12-01,1954.0,1988.0
Frayser,Boy,1976-02-21,United States,,1999.0,
Clark,Spencer,1963-04-06,United States,,1993.0,
Julie,Harris,1925-12-02,United States,2013-08-24,1945.0,2009.0
Ray,McKinnon,1957-11-15,United States,,1989.0,
Mel,Bourne,1923-11-22,United States,2003-01-14,1950.0,2000.0
Tom,Bellfort,,,,1983.0,1983.0
John,Bloom,1935-09-12,United Kingdom,,1958.0,2011.0
Raoul,Coutard,1924-09-16,France,2016-11-01,1958.0,2001.0
Karl,Struss,1886-11-30,United States,1981-12-15,,
David,Magee,1962-01-01,United States,,,
Richard,Baneham,1970-01-01,Ireland,,,
Denzel,Washington,1954-12-28,United States,,1975.0,
Elliot,Graham,1976-06-08,United States,,,
Louis,Calhern,1895-02-19,United States,1956-05-12,1921.0,1956.0
Wendy,Finerman,1960-08-02,United States,,1988.0,
James,Coburn,1928-08-31,United States,2002-11-18,1953.0,2002.0
Shane,Acker,1971-01-01,United States,,1999.0,
Greg,Jein,1945-10-31,United States,2022-05-01,,
Chester,Morris,1901-02-16,United States,1970-09-11,1917.0,1970.0
Michael,Green,,United States,,,
Louis,Mesenkop,1903-02-06,United States,1974-02-19,1935.0,1956.0
Nicholas,Britell,1980-10-17,United States,,,
Florian,Hoffmeister,1970-01-01,Germany,,,
Nathan,Crowley,1966-02-28,United Kingdom,,1991.0,
Gigi,Causey,,,,,
Heather,Loeffler,,,,2001.0,
Ravi,Shankar,1920-04-07,India,2012-12-01,1930.0,2012.0
Nora,Twomey,1971-10-31,Ireland,,2002.0,
Florian,Gallenberger,1972-02-23,Germany,,1990.0,
Terry,Gilliam,1940-11-22,United States,,1968.0,
Frederic,Knudtson,1906-04-09,United States,1964-02-15,1932.0,1963.0
Tullio,Pinelli,1908-06-24,Italy,2009-03-01,,
Sol,Halperin,1902-02-16,United States,1977-05-04,1928.0,1959.0
David,Gamble,1955-06-24,United Kingdom,,1988.0,2005.0
Donald,Feld,1934-07-03,United States,2007-02-03,1961.0,1993.0
Juan,Campanella,1959-07-19,Argentina,,1979.0,
Gene,Fowler Jr.,1917-01-01,United States,1998-05-11,,
Peter,Muyzers,,,,1997.0,
Folmar,Blangsted,1904-10-06,Denmark,1982-08-11,1937.0,1976.0
Kirsikka,Saari,1973-01-01,Finland,,2008.0,
Karen,Landers,,,,1988.0,
Jessica,Yu,,,,1993.0,
Marc,Shaiman,1959-10-22,United States,,,
Isobel,Lennart,1915-05-18,United States,1971-01-25,,
Mark,Ricker,1968-09-02,United States,,,
Arthur,Ross,1920-02-04,United States,2008-11-11,,
Kristin,Thomas,1960-05-24,United Kingdom,,1984.0,
Bill,Pohlad,,,,1990.0,
Lisa,Tomblin,,,,1987.0,
Olivia,de Havilland,1916-07-01,Japan,2020-07-26,1933.0,2010.0
Asghar,Farhadi,1972-05-07,Iran,,1997.0,
Emile,Santiago,1899-02-21,United States,1995-06-23,1952.0,1958.0
Steve,Boeddeker,,,,1995.0,
Garrett,Lewis,1935-04-02,United States,2013-01-29,1978.0,2007.0
Roland,Young,1887-11-11,United Kingdom,1953-06-01,1908.0,1953.0
Corinne,Griffith,1894-11-21,United States,1979-07-13,1916.0,1962.0
Jonathan,Demme,1944-02-22,United States,2017-04-26,,
Liv,Ullmann,1938-12-16,Japan,,1957.0,
Emma,Donoghue,1969-01-01,Ireland,,,
Richard,Stammers,,,,1996.0,
Viktor,Müller,,,,,
Matthew,Ogens,,United States,,,
Thomas,Fisher,1941-10-16,,,1974.0,
Andy,Williams,,,,1985.0,
Patrick,Osborne,,,,2005.0,
Emil,Newman,1911-01-20,United States,1984-08-30,1940.0,1980.0
Michel,Hazanavicius,1967-03-29,France,,1988.0,
Waad,Al-Kateab,1991-01-01,Syria,,2011.0,2011.0
Stefan,Gieren,,,,2010.0,
Dev,Jennings,1884-01-22,United States,1952-03-12,1915.0,1947.0
Erik,Winquist,1975-01-02,United States,,1998.0,
Calvin,Jackson,1919-05-26,United States,1985-12-09,,
Stacy,Title,1964-02-21,United States,2021-01-11,,
Stephen,Daldry,1960-05-02,United Kingdom,,1985.0,
Harry,Ruby,1895-01-27,United States,1974-02-23,,
John,Addison,1920-03-16,United Kingdom,1998-12-01,,
Marshall,Brickman,1939-08-25,Brazil,2024-11-29,,
Babaloo,Mandel,1949-10-13,United States,,,
Frank,Skinner,1897-12-31,United States,1968-10-09,,
Bernard,Burton,1898-12-24,United States,1991-02-26,1928.0,1968.0
Peter,Robb-King,,,,,
Dianne,Houston,1954-07-22,United States,,1977.0,
Vilmos,Zsigmond,1930-06-16,Hungary,2016-01-01,1955.0,2015.0
David,Franzoni,1947-03-04,,,1980.0,
Susanne,Bier,1960-01-01,Denmark,,1991.0,
Janet,McTeer,1961-08-05,United Kingdom,,1984.0,
Richard,Dix,1893-07-18,United States,1949-09-20,1914.0,1947.0
Lili,Zanuck,1954-04-02,United States,,,
Rob,Bredow,1974-03-22,United States,,,
Robert,Lovett,1927-01-01,,2022-08-18,1963.0,2006.0
Karim,Amer,1983-11-10,Egypt,,2011.0,
April,Ferry,1932-10-31,United States,2024-01-11,1979.0,2016.0
Cynthia,Wade,,United States,,1993.0,
Steve,Maslow,1944-10-17,United States,,1978.0,
Geoffrey,Kirkland,1939-01-01,United Kingdom,,1964.0,
Marcello,Mastroianni,1924-09-28,Italy,1996-12-01,1938.0,1996.0
DJ,Paul,1977-01-12,United States,,1988.0,
Hugh,Scaife,1930-04-12,United Kingdom,2009-06-01,1970.0,1991.0
Peter,Cetera,1944-09-13,United States,,1962.0,2019.0
Richard,Harris,1934-02-06,Ireland,2002-10-01,1956.0,2002.0
Richard,Castellano,1933-09-04,United States,1988-12-10,1962.0,1982.0
Miloš,Forman,1932-02-18,Czechoslovakia,2018-04-01,1953.0,2011.0
John,Kander,1927-03-18,United States,,1957.0,
Todd,Field,1964-02-24,United States,,1985.0,
Nancy,Carroll,1903-11-19,United States,1965-08-06,1923.0,1965.0
Oliver,Emert,1902-12-09,United States,1975-08-13,1945.0,1969.0
Montse,Ribé,1972-01-01,Spain,,,
Claire,Kaufman,,,,,
Paul,Jarrico,1915-01-12,United States,1997-10-28,,
Bernhard,Henrich,1952-01-01,Germany,,1977.0,
Anthony,LaMolinara,,Italy,,1991.0,
Mark,Lasoff,,,,1990.0,
Sandra,Hüller,1978-04-30,Germany,,1998.0,
Vanessa,Kirby,1987-04-18,United Kingdom,,2010.0,
Harold,Russell,1914-01-14,Canada,2002-01-29,,
John,Bruno,,,,1971.0,
Courtney,Hunt,1964-01-01,United States,,,
Joseph,Jennings,1921-08-16,United States,2015-04-01,1968.0,1992.0
Mike,Eames,,,,,
Arthur,Laurents,1917-07-14,United States,2011-05-05,,
Orville,Dull,1888-04-25,United States,1978-12-29,1916.0,1951.0
Charles,Previn,1888-01-11,United States,1973-09-22,,
Lawrence,Turman,1926-11-28,United States,2023-07-01,1961.0,2001.0
Robert,Gardner,1947-06-03,United States,,,
Gregg,Rudloff,1955-11-02,United States,2019-01-06,1983.0,2019.0
Marco,Beltrami,1966-10-07,United States,,1994.0,
Merrill,White,1901-12-13,United States,1959-03-21,1927.0,1959.0
Bernard,Herrmann,1911-06-29,United States,1975-12-24,1934.0,1975.0
George,Barnes,1892-10-16,United States,1953-05-30,1918.0,1953.0
Albert,Hackett,1900-02-16,United States,1995-03-16,,
Dan,Swimer,1972-01-01,United Kingdom,,,
Curly,Thirlwell,1905-11-18,,1985-12-02,1970.0,1978.0
George,Leverett,1883-02-10,United States,1968-03-20,1934.0,1960.0
Karla,Gascón,1972-03-31,Spain,,1995.0,
Wang,Hui-ling,,Taiwan,,,
Daniel,Clowes,1961-04-14,United States,,,
J.,Chandor,1973-11-24,United States,,2002.0,
Hilary,Swank,1974-07-30,United States,,1991.0,
Peter,Romero,1920-02-18,,2010-07-29,1976.0,1994.0
Mark,Huffam,,United Kingdom,,1997.0,
Nick,Park,1958-12-06,United Kingdom,,1985.0,
John,Williams,1932-02-08,United States,,1952.0,
Deborah,Scott,1954-01-01,,,,
Marianne,Farley,,Canada,,1999.0,
Tom,Perrotta,1961-08-13,United States,,,
Douglas,Slocombe,1913-02-10,United Kingdom,2016-02-01,1940.0,1989.0
Richard,Rogers,,,,1981.0,2008.0
Gordon,McCallum,1919-05-26,United States,1989-09-01,1944.0,1985.0
Mack,Sennett,1880-01-17,Canada,1960-11-05,1902.0,1949.0
Richard,Kotuk,1943-11-23,United States,1998-02-10,1965.0,1998.0
Hilary,Henkin,1952-11-19,United States,,1980.0,
Spencer,Tracy,1900-04-05,United States,1967-06-10,1921.0,1967.0
Eugene,Gearty,,,,1983.0,
Andrew,DeCristofaro,,,,1993.0,
Michael,Standish,,United Kingdom,,1996.0,
Siqi,Song,1989-01-01,China,,2006.0,2006.0
Harmon,Jones,1911-06-03,Canada,1972-07-10,,
William,Monahan,1960-11-03,United States,,,
Rolf,Zehetbauer,1929-02-13,Germany,2022-01-01,1948.0,2003.0
Red,Buttons,1919-02-05,United States,2006-07-13,1935.0,2006.0
Bráulio,Mantovani,1963-01-01,Brazil,,,
Paul,Guilhaume,,,,,
Ted,Marshall,,,,1945.0,1975.0
Willard,Huyck,1945-09-08,United States,,1969.0,2013.0
Roger,Furse,1903-09-11,United Kingdom,1972-08-01,1934.0,1963.0
Richard,Fleischer,1916-12-08,United States,2006-03-25,1942.0,1993.0
Matt,Sloan,,,,,
Michael,Relph,1915-02-16,United Kingdom,2004-09-01,,
Irving,Brecher,1914-01-17,United States,2008-11-17,1937.0,1963.0
Björk,Guðmundsdóttir,1965-11-21,Iceland,,1977.0,
Howard,Hawks,1896-05-30,United States,1977-12-26,1916.0,1970.0
George,Shaw,1856-07-26,Ireland,1950-11-01,,
David,Shire,1937-07-03,United States,,,
Michelle,Pfeiffer,1958-04-29,United States,,1978.0,
Robert,Ardrey,1908-10-16,United States,1980-01-14,,
Gian,Menotti,1911-07-07,Italy,2007-02-01,1933.0,1995.0
Paul,Vogel,1899-08-22,,1975-11-24,,
Vittorio,Gori,1942-04-27,Italy,,,
Charles,Lootens,1900-05-14,,1994-05-10,1937.0,1942.0
Steven,Soderbergh,1963-01-14,United States,,1981.0,
Charles,Mintz,1889-01-05,United States,1939-12-30,1923.0,1939.0
Tom,Rolf,1931-12-31,Sweden,2014-07-14,1957.0,2008.0
Lawrence,Weingarten,1897-12-30,United States,1975-02-05,1921.0,1968.0
Celeste,Waite,1994-05-05,United States,,2014.0,
Terrence,Howard,1969-03-11,United States,,1992.0,
Sandy,Powell,1960-04-07,United Kingdom,,1985.0,
Hillary,Lindsey,1977-08-11,United States,,1996.0,
Sammy,Cahn,1913-06-18,United States,1993-01-15,,
Bruce,Rubin,1943-03-10,United States,,,
Anne,Hathaway,1982-11-12,United States,,1997.0,
Jerry,Kupfer,,,,1994.0,
Irene,Sharaff,1910-01-23,United States,1993-08-16,,
Scott,Fisher,1967-01-01,United States,,1995.0,
Harold,Lipstein,1898-06-14,Russia,1974-10-08,,
Mel,Brooks,1926-06-28,United States,,1949.0,
George,Chan,1921-11-05,,1998-03-27,1964.0,1989.0
Don,Sharpless,1933-01-08,,2017-08-02,1970.0,1987.0
Paul,Kavanagh,,,,1996.0,
David,Goodman,1930-01-15,United States,2011-09-26,,
Charles,Randolph,,United States,,2001.0,
Ewa,Braun,1944-08-02,,,,
Stacey,Morris,,,,,
Millard,Kaufman,1917-03-12,United States,2009-03-14,,
Ryuichi,Sakamoto,1952-01-17,Japan,2023-03-28,1975.0,2023.0
Anthony,Pratt,1937-11-27,United Kingdom,,1974.0,
Bud,Thackery,1903-01-31,United States,1990-07-15,1941.0,1977.0
John,Davis,1961-10-26,United States,,1981.0,2016.0
Flight,Conchords,1976-06-29,New Zealand,,1994.0,
Hoyt,Yeatman,1955-01-23,United States,,1977.0,
George,Coe,1929-05-10,United States,2015-07-18,1957.0,2015.0
William,Holmes,1904-02-23,United States,1978-02-02,1925.0,1942.0
Malcolm,Brown,1903-08-10,,1967-08-29,1938.0,1966.0
Roman,Coppola,1965-04-22,France,,1983.0,
Serge,Bourguignon,1928-09-03,France,,1951.0,1969.0
Arjen,Tuiten,1980-09-23,Netherlands,,1995.0,
Leslie,Jones,,United States,,,
Tim,Robbins,1958-10-16,United States,,1982.0,
David,France,1959-01-01,,,,
Margaret,Ménégoz,1941-04-21,Hungary,2024-08-01,1976.0,2022.0
Mike,Diem,1959-01-01,Netherlands,,,
Rupert,Crosse,1927-11-29,United States,1973-03-05,1959.0,1972.0
Mike,Mills,1966-03-20,United States,,1995.0,
Mandy,Walker,1963-01-01,Australia,,,
Norman,Corwin,1910-05-03,United States,2011-10-18,,
Danilo,Donati,1926-04-06,Italy,2001-12-01,1959.0,2001.0
Nick,Quane,,,,2006.0,
Marcel,Ophuls,1927-11-01,Germany,,1950.0,
Lisa,Bruce,,United States,,1992.0,
Anders,Walter,1978-02-05,Denmark,,2011.0,
Yan,England,1981-01-01,Canada,,1990.0,
George,Clooney,1961-05-06,United States,,1978.0,
Russell,Earl,,,,1992.0,
Drew,Kunin,,,,1984.0,
Anthony,Stacchi,,,,1985.0,
Lisa,Fruchtman,1948-01-01,,,,
Amanda,Posey,1965-01-01,,,1997.0,
Noëlle,Boisson,1944-12-01,,,,
Alex,Coco,,,,,
Armando,Bó,1978-12-09,,,2010.0,
Aymeric,Devoldère,,,,,
Carey,Villegas,,,,1992.0,
Roberto,Gavaldón,1909-06-07,,1986-09-04,1941.0,1979.0
Chris,Duesterdiek,,,,1998.0,
Daniel,Barrett,,,,2005.0,
Don,MacDougall,,,,1974.0,1999.0
Douglas,Smith,,,,1977.0,
Emma,Koskoff,1972-01-01,,,1993.0,
Glen,Gauthier,,,,1978.0,
Gloria,Pasqua-Casny,1952-01-01,,,1991.0,
Guy,Dyas,,,,,
James,Longley,,,,2002.0,
Jim,Webb,,,,1971.0,2000.0
James,Wilson,1965-01-01,,,2001.0,
Jamie,Donoughue,,,,2015.0,
Joanna,Natasegara,1980-01-01,,,2007.0,
Chris,Donahue,,,,1996.0,
John,Bright,1940-03-07,,,1965.0,
John,Knatchbull,1924-01-01,,2005-09-01,,
Joe,Klotz,,,,1991.0,
Julie,Yorn,1967-01-01,,,,
Kahane,Cooperman,,,,,
Ken,Diaz,,,,1980.0,
Kevin,Walsh,,,,,
Doc,Kane,,,,1984.0,
Margaret,Mollo,1933-01-01,,,1973.0,1999.0
Maggie,Weston,1948-01-01,,,1974.0,1988.0
Matt,Sweeney,1948-04-01,,2024-02-19,1979.0,2009.0
Michael,Nathanson,1955-01-01,,,,
Nathan,McGuinness,,,,1998.0,
Stuart,Craig,1942-01-01,,,1967.0,
Peter,Kurland,1958-01-01,,,1984.0,
Peter,Lando,,,,1989.0,
Randal,Dutra,,,,1983.0,
Becky,Sullivan,,,,1986.0,
Richard,Franklin,,,,1979.0,
Rich,Middlemas,,,,2011.0,
Robert,Henderson,,,,1967.0,1996.0
Robert,Nixon,1954-01-01,,,1978.0,
Bob,Laden,,,,1970.0,1997.0
Robert,Short,,,,1976.0,
Don,Sharpe,1929-07-04,,2004-11-13,1947.0,1997.0
Tom,McCarthy,1966-06-07,,,1979.0,1994.0
Crispian,Sallis,1959-06-24,,,1984.0,
Bill,Warrington,1910-01-01,,1981-01-01,1932.0,1981.0
Celeste,Holm,1917-04-29,United States,2012-07-15,1937.0,2012.0
Sting,Sumner,1951-10-02,United Kingdom,,1969.0,
Richard,Sherman,1928-06-12,United States,2024-05-25,1950.0,2024.0
Robert,Sherman,1925-12-19,United States,2012-03-06,1950.0,2012.0
Laurence,Olivier,1907-05-22,United Kingdom,1989-07-11,,
Grace,Moore,1898-12-05,United States,1947-01-26,,
Alfred,Cohn,1880-03-26,United States,1951-02-03,,
Julien,Josephson,1881-10-24,United States,1959-04-14,,
Samuel,Hoffenstein,1890-10-08,United States,1947-10-06,,
John,Balderston,,United States,,,
Pierre,Collings,,,,,
Sheridan,Gibney,,,,,
Eric,Hatch,,,,,
Gerd,Nefzer,,,,,
Paul,Lambert,,,,,
Dan,Sudick,,,,,
Craig,Hammack,,,,,
Sean,Faden,,,,,
Adam,Valdez,,,,,
Robert,Legato,,,,,
Leandro,Estebecorena,,,,,
